USERID,BEGIN_TIME,STARTLONGTITUDE,STARTLATITUDE,DURATION
574.000,20140809183452,115.690,38.574,3.000
574.000,20140816123722,115.746,38.681,4.000
574.000,20140816185956,115.690,38.574,1.000
574.000,20140816194821,115.690,38.574,2.000
575.000,20140809100857,114.835,38.832,39.000
575.000,20140809113357,114.835,38.832,26.000
575.000,20140809121009,114.835,38.832,20.000
575.000,20140809181155,114.835,38.832,32.000
575.000,20140809194050,114.975,38.775,19.000
575.000,20140816100108,114.829,38.850,30.000
575.000,20140816113144,114.835,38.832,35.000
575.000,20140816123638,114.829,38.850,21.000
575.000,20140816143825,114.829,38.850,22.000
575.000,20140816155620,114.829,38.850,26.000
575.000,20140816160326,114.829,38.850,28.000
575.000,20140816185821,114.829,38.850,20.000
575.000,20140816191250,114.852,38.821,22.000
2040.000,20140809105250,115.577,38.507,1.000
2040.000,20140809114735,115.580,38.521,4.000
2040.000,20140809122843,115.580,38.521,3.000
2040.000,20140809133047,115.534,38.536,1.000
2040.000,20140809164052,115.580,38.521,1.000
2040.000,20140809174049,115.580,38.521,1.000
2040.000,20140809182812,115.580,38.521,3.000
2040.000,20140816123124,115.528,38.571,1.000
2040.000,20140816163320,115.580,38.521,3.000
2040.000,20140816171424,115.600,38.540,3.000
2040.000,20140816181254,115.580,38.521,3.000
2400.000,20140816103818,115.797,38.999,3.000
2400.000,20140816114218,115.783,38.980,1.000
2400.000,20140816125448,115.832,39.006,3.000
2400.000,20140816130302,115.797,38.999,2.000
2400.000,20140816143113,115.832,39.006,2.000
2400.000,20140816154057,115.832,39.006,4.000
2400.000,20140816160913,115.797,38.999,2.000
2400.000,20140816174157,115.797,38.999,3.000
2400.000,20140816180633,115.839,38.984,4.000
2400.000,20140816191928,115.839,38.984,3.000
1689.000,20140809105917,115.838,39.052,3.000
1689.000,20140809115017,115.853,39.054,1.000
1689.000,20140809125702,115.853,39.054,1.000
1689.000,20140809131722,115.838,39.052,3.000
1689.000,20140809194808,115.866,39.051,2.000
1689.000,20140816101754,115.853,39.054,4.000
1689.000,20140816110643,115.853,39.054,2.000
1689.000,20140816125404,115.838,39.052,1.000
1689.000,20140816130624,115.838,39.052,4.000
1689.000,20140816142932,115.838,39.052,4.000
1689.000,20140816153007,115.853,39.054,2.000
1689.000,20140816163248,115.838,39.052,3.000
1689.000,20140816174021,115.838,39.052,2.000
1689.000,20140816182413,115.853,39.054,2.000
2769.000,20140809100205,115.038,38.498,34.000
2769.000,20140809112424,115.078,38.473,36.000
2769.000,20140809123513,115.078,38.473,28.000
2769.000,20140809131530,115.078,38.473,16.000
2769.000,20140809142838,115.048,38.493,19.000
2769.000,20140809151718,115.038,38.498,38.000
2769.000,20140809162329,115.048,38.493,26.000
2769.000,20140809170631,115.025,38.477,39.000
2769.000,20140809181829,115.048,38.493,28.000
2769.000,20140809190054,115.025,38.477,35.000
2769.000,20140816180613,115.048,38.493,38.000
2401.000,20140809101730,115.947,38.879,20.000
2401.000,20140809110303,115.947,38.879,26.000
2401.000,20140809123839,115.931,38.917,38.000
2401.000,20140809134955,115.966,38.929,32.000
2401.000,20140809140659,115.974,38.897,34.000
2401.000,20140809155555,115.980,38.874,17.000
2401.000,20140809165341,115.926,38.924,32.000
2401.000,20140809170938,115.917,38.923,24.000
2401.000,20140809182902,115.933,38.931,21.000
2401.000,20140816102202,115.966,38.929,23.000
2401.000,20140816113136,116.043,38.919,20.000
2401.000,20140816120907,115.966,38.929,35.000
2401.000,20140816135937,115.999,38.913,22.000
2401.000,20140816140009,116.043,38.919,16.000
2401.000,20140816153954,116.052,38.908,34.000
2401.000,20140816161826,116.008,38.934,21.000
2401.000,20140816170235,115.966,38.929,37.000
2401.000,20140816183524,115.919,38.933,22.000
2402.000,20140809183021,115.638,38.966,24.000
2402.000,20140816124716,115.603,38.955,23.000
2402.000,20140816161100,115.658,39.007,38.000
2402.000,20140816180538,115.626,38.952,20.000
2402.000,20140816191647,115.603,38.955,21.000
1332.000,20140809104720,115.459,38.827,28.000
1332.000,20140809112812,115.511,38.854,33.000
1332.000,20140809130045,115.527,38.861,18.000
1332.000,20140809142544,115.524,38.855,16.000
1332.000,20140809153655,115.527,38.861,29.000
1332.000,20140809184919,115.524,38.855,15.000
1332.000,20140809192754,115.538,38.856,20.000
1333.000,20140809103438,115.686,38.464,4.000
1333.000,20140809160401,115.652,38.456,3.000
1333.000,20140816101441,115.635,38.480,2.000
1333.000,20140816115905,115.645,38.496,1.000
1333.000,20140816135454,115.618,38.506,4.000
1333.000,20140816145903,115.644,38.421,1.000
1333.000,20140816152407,115.714,38.475,3.000
1333.000,20140816160025,115.635,38.480,3.000
1333.000,20140816173728,115.714,38.475,4.000
1333.000,20140816184109,115.644,38.421,2.000
1333.000,20140816190653,115.652,38.456,2.000
947.000,20140809101812,115.371,38.994,4.000
947.000,20140809112110,115.344,38.998,3.000
947.000,20140809124919,115.371,38.994,3.000
947.000,20140809134547,115.336,39.014,1.000
947.000,20140809141853,115.305,38.951,3.000
947.000,20140809154221,115.305,38.951,4.000
947.000,20140809162037,115.314,38.951,1.000
947.000,20140809174910,115.337,38.943,1.000
947.000,20140809181626,115.326,38.995,4.000
947.000,20140809192616,115.336,39.014,3.000
947.000,20140816103026,115.483,38.865,3.000
947.000,20140816110759,115.475,38.874,2.000
947.000,20140816124916,115.269,39.032,1.000
947.000,20140816162919,115.336,39.014,1.000
947.000,20140816173322,115.353,38.998,3.000
947.000,20140816185922,115.336,39.014,4.000
947.000,20140816195253,115.322,38.952,4.000
1334.000,20140809100543,115.877,39.310,34.000
1334.000,20140809122325,115.912,39.305,19.000
1334.000,20140809153324,115.870,39.317,18.000
1334.000,20140809163252,115.833,39.282,32.000
1334.000,20140809174255,115.912,39.305,21.000
1334.000,20140809181317,115.707,39.385,21.000
1334.000,20140809190623,115.912,39.305,22.000
1334.000,20140816102156,115.863,39.326,33.000
1334.000,20140816115838,115.897,39.320,20.000
1334.000,20140816121536,115.798,39.372,23.000
1334.000,20140816134243,115.892,39.342,28.000
1334.000,20140816144137,115.858,39.320,24.000
1334.000,20140816153207,115.855,39.315,17.000
1334.000,20140816160100,115.858,39.320,30.000
1334.000,20140816185946,115.912,39.305,29.000
1334.000,20140816193112,115.897,39.320,21.000
2403.000,20140809154829,115.439,39.061,4.000
2403.000,20140809161729,115.426,39.025,3.000
2403.000,20140809175509,115.412,39.043,1.000
2403.000,20140809185758,115.423,39.102,3.000
2403.000,20140809191342,115.439,39.061,2.000
2403.000,20140816103206,115.460,39.025,1.000
1335.000,20140809111233,115.389,38.966,37.000
1335.000,20140809125058,115.427,38.923,39.000
1335.000,20140809130321,115.427,38.923,24.000
1335.000,20140809140857,115.398,38.946,17.000
1335.000,20140809151439,115.398,38.946,22.000
1335.000,20140809163159,115.410,38.972,20.000
1335.000,20140809181654,115.398,38.946,30.000
1335.000,20140809191222,115.398,38.946,29.000
1690.000,20140809123831,115.860,39.046,3.000
1690.000,20140809150634,115.853,39.054,3.000
1690.000,20140809161047,115.866,39.052,4.000
1690.000,20140816102009,115.838,39.052,3.000
1690.000,20140816112837,115.860,39.046,1.000
1690.000,20140816133728,115.860,39.046,1.000
1690.000,20140816143340,115.860,39.046,2.000
1690.000,20140816155020,115.860,39.046,1.000
1690.000,20140816165628,115.866,39.051,2.000
1690.000,20140816171424,115.860,39.046,1.000
1690.000,20140816181822,115.860,39.046,1.000
2041.000,20140809123758,115.732,38.545,1.000
2041.000,20140809141613,115.743,38.548,4.000
2041.000,20140809164806,115.744,38.535,1.000
2041.000,20140809180001,115.732,38.545,2.000
2041.000,20140816144242,115.744,38.535,3.000
2041.000,20140816152022,115.744,38.535,4.000
2041.000,20140816182841,115.722,38.544,3.000
2770.000,20140809114253,115.744,38.535,1.000
2770.000,20140809155519,115.744,38.535,3.000
2770.000,20140809162522,115.744,38.535,1.000
2770.000,20140809172905,115.757,38.540,1.000
2770.000,20140809181033,115.744,38.535,4.000
2770.000,20140809194945,115.831,38.529,4.000
2770.000,20140816123900,115.744,38.535,3.000
2770.000,20140816165009,115.744,38.535,2.000
2770.000,20140816175819,115.744,38.535,2.000
2770.000,20140816181616,115.744,38.535,4.000
576.000,20140816103744,115.783,38.622,1.000
576.000,20140816111203,115.783,38.622,3.000
576.000,20140816125613,115.738,38.577,3.000
576.000,20140816130753,115.783,38.622,1.000
576.000,20140816145250,115.738,38.577,3.000
576.000,20140816154054,115.738,38.577,4.000
576.000,20140816162620,115.738,38.577,1.000
576.000,20140816183736,115.759,38.591,4.000
577.000,20140816112544,115.195,38.622,2.000
577.000,20140816132950,115.212,38.641,2.000
577.000,20140816142125,115.212,38.641,4.000
577.000,20140816154854,115.212,38.641,3.000
577.000,20140816160016,115.212,38.641,3.000
577.000,20140816170636,115.195,38.622,3.000
577.000,20140816182546,115.269,38.591,2.000
218.000,20140809100310,115.695,38.633,4.000
218.000,20140809115220,115.718,38.591,1.000
218.000,20140809150721,115.695,38.633,1.000
218.000,20140809162033,115.695,38.633,2.000
218.000,20140809170343,115.667,38.574,4.000
218.000,20140809184725,115.590,38.510,3.000
219.000,20140809140754,115.590,38.446,3.000
219.000,20140809150809,115.578,38.458,3.000
219.000,20140809182740,115.578,38.458,2.000
219.000,20140809193955,115.578,38.458,4.000
219.000,20140816103329,115.575,38.491,2.000
219.000,20140816122200,115.588,38.490,1.000
219.000,20140816132804,115.588,38.490,1.000
219.000,20140816142749,115.575,38.491,3.000
219.000,20140816152841,115.575,38.491,1.000
219.000,20140816161153,115.575,38.491,2.000
219.000,20140816170803,115.575,38.491,3.000
219.000,20140816185059,115.575,38.491,4.000
1336.000,20140809113446,114.977,38.493,1.000
1336.000,20140809124325,114.762,38.627,4.000
1336.000,20140809131232,114.698,38.621,3.000
1336.000,20140809152036,114.739,38.623,1.000
1336.000,20140809161445,114.724,38.620,2.000
1336.000,20140809181951,114.698,38.621,4.000
1336.000,20140809191556,114.710,38.616,2.000
1336.000,20140816100552,115.011,38.507,2.000
1336.000,20140816192030,114.997,38.564,3.000
578.000,20140809103553,115.000,38.633,3.000
1337.000,20140809103406,114.921,38.545,3.000
1337.000,20140809111308,114.921,38.545,2.000
1337.000,20140809134540,114.902,38.558,1.000
1337.000,20140809140146,114.921,38.544,4.000
1337.000,20140809174841,114.902,38.558,4.000
1337.000,20140809180344,114.921,38.545,2.000
1338.000,20140809103107,115.323,38.405,28.000
1338.000,20140809155430,115.321,38.416,19.000
1338.000,20140809163253,115.317,38.421,37.000
1338.000,20140809172044,115.321,38.416,29.000
1338.000,20140809185901,115.327,38.423,32.000
1338.000,20140809193030,115.321,38.416,23.000
1338.000,20140816100257,115.323,38.405,21.000
1338.000,20140816110755,115.321,38.416,31.000
1338.000,20140816161826,115.323,38.405,25.000
1338.000,20140816184428,115.335,38.425,37.000
1691.000,20140816103947,115.988,39.561,4.000
1691.000,20140816110736,115.979,39.547,1.000
579.000,20140809103403,116.196,39.569,37.000
579.000,20140809132616,116.205,39.517,23.000
579.000,20140809145406,116.197,39.549,36.000
579.000,20140809155757,116.197,39.549,19.000
579.000,20140809160926,116.197,39.549,20.000
579.000,20140809170908,116.124,39.506,31.000
579.000,20140809185414,116.071,39.431,20.000
579.000,20140809190202,116.097,39.428,28.000
579.000,20140816104646,116.173,39.524,16.000
579.000,20140816113031,116.197,39.550,36.000
579.000,20140816125648,116.197,39.549,23.000
579.000,20140816164808,116.142,39.482,15.000
579.000,20140816170142,116.205,39.517,32.000
580.000,20140809114614,115.696,39.041,2.000
580.000,20140809123601,115.775,38.944,2.000
580.000,20140809132152,115.823,38.881,2.000
580.000,20140809142427,115.812,38.866,1.000
580.000,20140809152048,115.812,38.866,2.000
580.000,20140809162119,115.812,38.866,4.000
580.000,20140809172920,115.858,38.887,1.000
580.000,20140809181957,115.681,39.001,4.000
580.000,20140809190923,115.636,39.019,3.000
580.000,20140816100309,115.632,39.019,1.000
1692.000,20140809100630,115.426,39.025,33.000
1692.000,20140809113711,115.446,39.082,31.000
1692.000,20140809141319,115.446,39.082,33.000
1692.000,20140809152750,115.420,39.061,29.000
1692.000,20140809162137,115.446,39.082,19.000
1692.000,20140816102101,115.443,39.040,29.000
1692.000,20140816175616,115.439,39.061,33.000
1692.000,20140816182100,115.420,39.061,25.000
1692.000,20140816191903,115.404,39.077,15.000
581.000,20140809103807,115.717,38.918,2.000
581.000,20140809134116,115.704,38.936,2.000
581.000,20140809155157,115.717,38.918,1.000
581.000,20140809160424,115.723,38.903,4.000
581.000,20140809182443,115.723,38.903,2.000
581.000,20140816113916,115.704,38.936,2.000
581.000,20140816160550,115.723,38.903,1.000
581.000,20140816175733,115.717,38.918,2.000
1693.000,20140809125533,115.919,38.933,2.000
1693.000,20140809131247,115.917,38.923,4.000
1693.000,20140809185734,115.917,38.923,1.000
1693.000,20140809195121,115.933,38.918,2.000
1693.000,20140816164709,115.919,38.933,1.000
1693.000,20140816174317,115.917,38.923,1.000
2771.000,20140809113104,115.720,38.683,2.000
2771.000,20140809134452,115.746,38.681,4.000
2771.000,20140809144346,115.768,38.694,2.000
2771.000,20140816114757,115.731,38.666,2.000
2771.000,20140816121041,115.720,38.683,3.000
2771.000,20140816134044,115.731,38.666,3.000
2771.000,20140816142101,115.783,38.685,4.000
2771.000,20140816153425,115.720,38.683,1.000
2771.000,20140816184014,115.746,38.681,4.000
2771.000,20140816190251,115.758,38.674,1.000
948.000,20140809113931,114.974,38.514,4.000
948.000,20140809132420,114.965,38.521,1.000
948.000,20140809140930,114.974,38.514,1.000
948.000,20140816100249,114.961,38.516,4.000
948.000,20140816111337,114.965,38.521,4.000
948.000,20140816153750,114.975,38.510,2.000
948.000,20140816161306,114.944,38.496,1.000
948.000,20140816172615,114.976,38.530,2.000
948.000,20140816183642,114.944,38.496,1.000
948.000,20140816191226,114.965,38.521,3.000
2404.000,20140809102743,115.943,38.801,1.000
2404.000,20140809115822,115.943,38.801,3.000
2404.000,20140809120749,115.943,38.801,2.000
2404.000,20140809134723,115.943,38.801,3.000
2404.000,20140809160551,115.943,38.801,3.000
2404.000,20140809184428,115.943,38.801,3.000
2404.000,20140809194119,115.955,38.778,2.000
2404.000,20140816124948,115.943,38.801,1.000
2404.000,20140816133116,115.943,38.801,4.000
2404.000,20140816144712,115.943,38.801,4.000
2404.000,20140816150625,115.943,38.801,3.000
2404.000,20140816190831,115.955,38.778,4.000
1694.000,20140809104649,115.527,39.347,1.000
1694.000,20140809114109,115.495,39.359,2.000
1694.000,20140809134839,115.508,39.354,4.000
1694.000,20140809142235,115.495,39.359,4.000
1694.000,20140809155854,115.468,39.319,1.000
1694.000,20140809162200,115.474,39.341,4.000
1694.000,20140809173055,115.474,39.341,3.000
1694.000,20140809184856,115.478,39.349,3.000
1694.000,20140816103759,115.474,39.341,4.000
1694.000,20140816115739,115.474,39.341,2.000
1694.000,20140816122750,115.493,39.344,4.000
1694.000,20140816130457,115.478,39.349,1.000
1694.000,20140816145857,115.474,39.341,2.000
1694.000,20140816154322,115.493,39.344,2.000
1694.000,20140816160641,115.478,39.349,1.000
1694.000,20140816171106,115.493,39.344,1.000
1694.000,20140816180607,115.474,39.341,1.000
1694.000,20140816192453,115.478,39.349,1.000
2772.000,20140809104910,114.699,38.601,4.000
2772.000,20140809113015,114.751,38.605,4.000
2772.000,20140809133516,114.698,38.621,1.000
2772.000,20140809145903,114.703,38.587,4.000
2772.000,20140809150549,114.698,38.621,2.000
2772.000,20140809175854,114.703,38.587,4.000
2772.000,20140809184549,114.691,38.568,2.000
2772.000,20140809193237,114.699,38.601,3.000
2772.000,20140816105733,114.703,38.587,1.000
2772.000,20140816110151,114.710,38.616,3.000
2772.000,20140816123849,114.699,38.601,4.000
2772.000,20140816151807,114.698,38.621,2.000
2772.000,20140816192914,114.698,38.621,2.000
220.000,20140809164420,114.869,38.464,3.000
220.000,20140809171159,114.969,38.524,4.000
1339.000,20140809100643,115.565,38.494,4.000
1339.000,20140809125102,115.575,38.491,3.000
1339.000,20140809132906,115.588,38.490,3.000
1339.000,20140809141042,115.577,38.488,4.000
1339.000,20140809154938,115.578,38.458,4.000
1339.000,20140809162249,115.578,38.482,1.000
1339.000,20140809170505,115.578,38.482,4.000
1339.000,20140809180858,115.565,38.485,3.000
1339.000,20140809192610,115.575,38.491,3.000
1339.000,20140816125523,115.575,38.491,2.000
1339.000,20140816131155,115.575,38.491,3.000
